"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"," order","Throughput time case","Processing time case"
"130699","Production",2021-02-01,"USA","Start","480",480,2,0
"130700","Production",2021-02-01,"USA","Start","481",481,2,0
"130719","Production",2021-02-02,"Others","Start","482",482,1,0
"130720","Production",2021-02-02,"Others","Start","483",483,1,0
"130721","Production",2021-02-02,"Others","Start","484",484,1,0
"130722","Production",2021-02-02,"USA","Start","485",485,1,0
"130739","Production",2021-02-02,"Others","Start","486",486,1,0
"130740","Production",2021-02-02,"Others","Start","487",487,1,0
"130759","Production",2021-02-01,"USA","Start","488",488,1,0
"130760","Production",2021-02-01,"USA","Start","489",489,1,0
"130761","Production",2021-02-01,"USA","Start","490",490,1,0
"130762","Production",2021-02-01,"USA","Start","491",491,1,0
"130779","Production",2021-02-02,"USA","Start","492",492,0,0
"130780","Production",2021-02-02,"USA","Start","493",493,0,0
"130799","Production",2021-01-27,"USA","Start","494",494,0,0
"130800","Production",2021-01-28,"USA","Start","495",495,0,0
"130801","Production",2021-02-01,"USA","Start","496",496,1,0
"130819","Production",2021-02-02,"Others","Start","497",497,0,0
"130820","Production",2021-02-02,"Others","Start","498",498,0,0
"130821","Production",2021-02-02,"Others","Start","499",499,0,0
"130822","Production",2021-02-02,"Others","Start","500",500,0,0
"130823","Production",2021-02-03,"Others","Start","501",501,0,0
"130824","Production",2021-02-03,"Others","Start","502",502,0,0
"130825","Production",2021-02-03,"Others","Start","503",503,0,0
"130826","Production",2021-02-03,"Others","Start","504",504,0,0
"130827","Production",2021-02-03,"Others","Start","505",505,0,0
"130828","Production",2021-02-03,"Others","Start","506",506,0,0
"130829","Production",2021-02-03,"Others","Start","507",507,0,0
"130830","Production",2021-02-03,"Others","Start","508",508,0,0
"130839","Production",2021-02-02,"Others","Start","509",509,1,0
"130840","Production",2021-02-03,"Others","Start","510",510,1,0
"130841","Production",2021-02-03,"Others","Start","511",511,1,0
"130842","Production",2021-02-03,"Others","Start","512",512,1,0
"130859","Production",2021-01-29,"USA","Start","513",513,0,0
"130860","Production",2021-01-29,"USA","Start","514",514,0,0
"130861","Production",2021-02-01,"Others","Start","515",515,0,0
"130862","Production",2021-02-01,"Others","Start","516",516,0,0
"130863","Production",2021-02-02,"Others","Start","517",517,0,0
"130864","Production",2021-02-02,"Others","Start","518",518,0,0
"130865","Production",2021-01-25,"USA","Start","519",519,3,0
"130866","Production",2021-01-25,"Others","Start","520",520,0,0
"130867","Production",2021-01-25,"Others","Start","521",521,0,0
"130879","Production",2021-01-27,"Others","Start","522",522,0,0
"130880","Production",2021-01-29,"Others","Start","523",523,0,0
"130881","Production",2021-01-29,"Others","Start","524",524,0,0
"130882","Production",2021-01-29,"Others","Start","525",525,0,0
"130883","Production",2021-02-01,"Others","Start","526",526,0,0
"130884","Production",2021-02-01,"Others","Start","527",527,0,0
"130885","Production",2021-02-02,"Others","Start","528",528,0,0
"130899","Production",2021-02-02,"Others","Start","529",529,0,0
"130900","Production",2021-02-02,"Others","Start","530",530,0,0
"130901","Production",2021-02-03,"Others","Start","531",531,1,0
"130902","Production",2021-02-03,"Others","Start","532",532,1,0
"130903","Production",2021-02-03,"Others","Start","533",533,1,0
"130904","Production",2021-02-03,"USA","Start","534",534,1,0
"130906","Production",2021-02-03,"Others","Start","535",535,1,0
"130919","Production",2021-02-03,"Others","Start","536",536,1,0
"130920","Production",2021-02-03,"Others","Start","537",537,1,0
"130921","Production",2021-02-03,"Others","Start","538",538,1,0
"130922","Production",2021-02-03,"Others","Start","539",539,1,0
"130939","Production",2021-01-27,"Others","Start","540",540,6,0
"130941","Production",2021-02-01,"USA","Start","541",541,4,0
"130942","Production",2021-02-01,"USA","Start","542",542,4,0
"130943","Production",2021-02-02,"Others","Start","543",543,0,0
"130959","Production",2021-02-03,"USA","Start","544",544,0,0
"130960","Production",2021-02-03,"USA","Start","545",545,0,0
"130961","Production",2021-02-03,"USA","Start","546",546,0,0
"130962","Production",2021-02-03,"USA","Start","547",547,0,0
"130963","Production",2021-02-03,"USA","Start","548",548,0,0
"130979","Production",2021-02-02,"Others","Start","549",549,2,0
"130980","Production",2021-02-02,"Others","Start","550",550,2,0
"130999","Production",2021-02-01,"USA","Start","551",551,2,0
"131019","Production",2021-01-04,"USA","Start","552",552,1,0
"131020","Production",2021-01-04,"USA","Start","553",553,1,0
"131021","Production",2021-01-05,"USA","Start","554",554,1,0
"131022","Production",2021-01-06,"USA","Start","555",555,1,0
"131023","Production",2021-01-06,"USA","Start","556",556,1,0
"131024","Production",2021-01-06,"USA","Start","557",557,1,0
"131025","Production",2021-01-06,"USA","Start","558",558,1,0
"131026","Production",2021-01-06,"USA","Start","559",559,1,0
"131027","Production",2021-01-07,"USA","Start","560",560,1,0
"131028","Production",2021-01-07,"USA","Start","561",561,1,0
"131029","Production",2021-01-07,"USA","Start","562",562,1,0
"131030","Production",2021-01-07,"USA","Start","563",563,1,0
"131031","Production",2021-01-08,"USA","Start","564",564,0,0
"131032","Production",2021-01-08,"USA","Start","565",565,1,0
"131033","Production",2021-01-08,"USA","Start","566",566,1,0
"131034","Production",2021-01-08,"USA","Start","567",567,1,0
"131035","Production",2021-01-08,"USA","Start","568",568,1,0
"131036","Production",2021-01-08,"USA","Start","569",569,1,0
"131037","Production",2021-01-13,"USA","Start","570",570,1,0
"131038","Production",2021-01-13,"USA","Start","571",571,1,0
"131039","Production",2021-01-13,"USA","Start","572",572,1,0
"131040","Production",2021-01-13,"USA","Start","573",573,1,0
"131041","Production",2021-01-13,"USA","Start","574",574,1,0
"131042","Production",2021-01-13,"USA","Start","575",575,1,0
"131043","Production",2021-01-14,"USA","Start","576",576,1,0
"131044","Production",2021-01-14,"USA","Start","577",577,1,0
"131045","Production",2021-01-14,"USA","Start","578",578,1,0
"131046","Production",2021-01-14,"USA","Start","579",579,1,0
"131047","Production",2021-01-15,"USA","Start","580",580,1,0
"131048","Production",2021-01-15,"USA","Start","581",581,1,0
"131049","Production",2021-01-15,"USA","Start","582",582,1,0
"131050","Production",2021-01-15,"USA","Start","583",583,1,0
"131051","Production",2021-01-18,"USA","Start","584",584,1,0
"131052","Production",2021-01-18,"USA","Start","585",585,1,0
"131059","Production",2021-01-20,"USA","Start","586",586,1,0
"131060","Production",2021-01-20,"USA","Start","587",587,1,0
"131061","Production",2021-01-20,"USA","Start","588",588,1,0
"131062","Production",2021-01-20,"USA","Start","589",589,1,0
"131063","Production",2021-01-21,"USA","Start","590",590,1,0
"131064","Production",2021-01-21,"USA","Start","591",591,1,0
"131065","Production",2021-01-21,"USA","Start","592",592,1,0
"131066","Production",2021-01-21,"USA","Start","593",593,1,0
"131067","Production",2021-01-22,"USA","Start","594",594,0,0
"131068","Production",2021-01-22,"USA","Start","595",595,0,0
"131069","Production",2021-01-25,"USA","Start","596",596,0,0
"131070","Production",2021-01-25,"USA","Start","597",597,0,0
"131071","Production",2021-01-25,"USA","Start","598",598,0,0
"131072","Production",2021-01-25,"USA","Start","599",599,0,0
"131073","Production",2021-01-25,"USA","Start","600",600,0,0
"131074","Production",2021-01-25,"USA","Start","601",601,0,0
"131075","Production",2021-01-27,"USA","Start","602",602,0,0
"131076","Production",2021-01-28,"USA","Start","603",603,0,0
"131077","Production",2021-01-28,"USA","Start","604",604,0,0
"131078","Production",2021-01-28,"USA","Start","605",605,0,0
"131079","Production",2021-01-29,"USA","Start","606",606,0,0
"131080","Production",2021-01-29,"USA","Start","607",607,0,0
"131081","Production",2021-01-29,"USA","Start","608",608,0,0
"131099","Production",2021-01-19,"USA","Start","609",609,5,0
"131100","Production",2021-01-19,"USA","Start","610",610,1,0
"131101","Production",2021-01-19,"USA","Start","611",611,1,0
"131102","Production",2021-01-19,"USA","Start","612",612,1,0
"131103","Production",2021-01-19,"USA","Start","613",613,1,0
"131104","Production",2021-01-19,"USA","Start","614",614,1,0
"131119","Production",2021-02-02,"USA","Start","615",615,1,0
"131120","Production",2021-02-02,"USA","Start","616",616,1,0
"131121","Production",2021-02-02,"USA","Start","617",617,1,0
"131122","Production",2021-02-02,"USA","Start","618",618,1,0
"131123","Production",2021-02-02,"USA","Start","619",619,1,0
"131124","Production",2021-02-02,"USA","Start","620",620,1,0
"131125","Production",2021-02-02,"USA","Start","621",621,1,0
"131126","Production",2021-02-02,"USA","Start","622",622,1,0
"131127","Production",2021-02-01,"Others","Start","623",623,2,0
"131140","Production",2021-02-03,"USA","Start","624",624,0,0
"131159","Production",2021-02-03,"USA","Start","625",625,0,0
"131160","Production",2021-02-03,"USA","Start","626",626,0,0
"131161","Production",2021-02-03,"USA","Start","627",627,0,0
"131179","Production",2021-02-04,"Others","Start","628",628,1,0
"131199","Production",2021-02-04,"USA","Start","629",629,1,0
"131200","Production",2021-02-04,"Others","Start","630",630,1,0
"131219","Production",2021-02-02,"Others","Start","631",631,0,0
"131239","Production",2021-01-28,"Canada","Start","632",632,0,0
"131240","Production",2021-01-28,"USA","Start","633",633,0,0
"131241","Production",2021-01-28,"USA","Start","634",634,0,0
"131242","Production",2021-01-28,"Others","Start","635",635,0,0
"131243","Production",2021-01-28,"Others","Start","636",636,0,0
"131259","Production",2021-01-28,"Others","Start","637",637,0,0
"131260","Production",2021-01-27,"Others","Start","638",638,0,0
"131279","Production",2021-02-03,"USA","Start","639",639,0,0
"131299","Production",2021-02-05,"Others","Start","640",640,0,0
"131319","Production",2021-01-06,"USA","Start","641",641,2,0
"131339","Production",2021-02-01,"USA","Start","642",642,0,0
"131359","Production",2021-02-04,"USA","Start","643",643,0,0
"131360","Production",2021-01-29,"Canada","Start","644",644,4,0
"131379","Production",2021-02-04,"USA","Start","645",645,0,0
"131380","Production",2021-02-04,"USA","Start","646",646,0,0
"131381","Production",2021-02-04,"USA","Start","647",647,0,0
"131419","Production",2021-02-05,"USA","Start","648",648,1,0
"131420","Production",2021-02-05,"Others","Start","649",649,1,0
"131421","Production",2021-02-05,"Others","Start","650",650,1,0
"131422","Production",2021-02-05,"USA","Start","651",651,1,0
"131423","Production",2021-02-05,"Others","Start","652",652,1,0
"131439","Production",2021-02-05,"Others","Start","653",653,1,0
"131440","Production",2021-02-05,"Others","Start","654",654,1,0
"131441","Production",2021-02-05,"Others","Start","655",655,1,0
"131459","Production",2021-02-08,"Others","Start","656",656,0,0
"131460","Production",2021-02-08,"Others","Start","657",657,0,0
"131461","Production",2021-02-08,"Others","Start","658",658,0,0
"131462","Production",2021-02-08,"Others","Start","659",659,0,0
"131479","Production",2021-01-05,"Canada","Start","660",660,1,0
"131480","Production",2021-01-05,"Canada","Start","661",661,1,0
"131499","Production",2021-01-06,"Others","Start","662",662,1,0
"131500","Production",2021-01-06,"USA","Start","663",663,1,0
"131501","Production",2021-01-12,"Canada","Start","664",664,1,0
"131519","Production",2021-01-12,"Canada","Start","665",665,1,0
"131520","Production",2021-01-13,"USA","Start","666",666,1,0
"131521","Production",2021-01-14,"USA","Start","667",667,1,0
"131539","Production",2021-01-15,"USA","Start","668",668,4,0
"131540","Production",2021-01-15,"Others","Start","669",669,4,0
"131541","Production",2021-01-21,"USA","Start","670",670,1,0
"131542","Production",2021-01-25,"USA","Start","671",671,3,0
"131559","Production",2021-02-04,"Others","Start","672",672,1,0
"131579","Production",2021-01-12,"Others","Start","673",673,3,0
"131580","Production",2021-01-27,"USA","Start","674",674,1,0
"131581","Production",2021-01-27,"USA","Start","675",675,1,0
"131582","Production",2021-01-28,"USA","Start","676",676,1,0
"131583","Production",2021-01-28,"USA","Start","677",677,1,0
"131584","Production",2021-01-28,"USA","Start","678",678,1,0
"131599","Production",2021-01-29,"USA","Start","679",679,4,0
"131600","Production",2021-01-29,"USA","Start","680",680,4,0
"131601","Production",2021-01-27,"USA","Start","681",681,1,0
"131619","Production",2021-02-03,"USA","Start","682",682,1,0
"131620","Production",2021-02-03,"USA","Start","683",683,1,0
"131621","Production",2021-02-03,"USA","Start","684",684,1,0
"131639","Production",2021-02-05,"USA","Start","685",685,1,0
"131640","Production",2021-02-05,"USA","Start","686",686,1,0
"131641","Production",2021-02-05,"USA","Start","687",687,1,0
"131642","Production",2021-02-05,"USA","Start","688",688,1,0
"131659","Production",2021-02-01,"USA","Start","689",689,0,0
"131660","Production",2021-02-01,"USA","Start","690",690,0,0
"131661","Production",2021-02-02,"USA","Start","691",691,0,0
"131662","Production",2021-02-02,"USA","Start","692",692,0,0
"131663","Production",2021-02-02,"USA","Start","693",693,0,0
"131664","Production",2021-02-02,"USA","Start","694",694,0,0
"131665","Production",2021-02-04,"USA","Start","695",695,0,0
"131666","Production",2021-02-04,"USA","Start","696",696,0,0
"131667","Production",2021-02-05,"USA","Start","697",697,0,0
"131668","Production",2021-02-05,"USA","Start","698",698,0,0
"131679","Production",2021-02-03,"Others","Start","699",699,2,0
"131680","Production",2021-02-04,"Others","Start","700",700,0,0
"131681","Production",2021-01-06,"Canada","Start","701",701,3,0
"131699","Production",2021-01-07,"Canada","Start","702",702,4,0
"131700","Production",2021-01-08,"Others","Start","703",703,3,0
"131701","Production",2021-01-08,"Others","Start","704",704,3,0
"131719","Production",2021-01-13,"Others","Start","705",705,2,0
"131720","Production",2021-02-09,"Others","Start","706",706,0,0
"131721","Production",2021-02-09,"Others","Start","707",707,0,0
"131722","Production",2021-01-12,"Canada","Start","708",708,2,0
"131723","Production",2021-01-13,"USA","Start","709",709,3,0
"131724","Production",2021-01-14,"Canada","Start","710",710,2,0
"131725","Production",2021-01-14,"Others","Start","711",711,2,0
"131726","Production",2021-02-05,"Others","Start","712",712,0,0
