"Stec ID","Destination","Throughput time","Trace length"
"139835","Others",0,2
"139836","Others",0,2
"139837","Others",0,2
"139838","Others",0,2
"139839","USA",0,2
"139840","USA",0,2
"139841","USA",0,2
"139842","USA",0,2
"139843","USA",0,2
"139844","USA",0,2
"139845","USA",0,2
"139846","USA",0,2
"139847","Others",0,2
"139848","Others",0,2
"139849","Others",0,2
"139850","Others",0,2
"139851","Others",0,2
"139852","USA",2,2
"139853","USA",2,2
"139854","USA",2,2
"139855","USA",2,2
"139856","Others",0,2
"139858","Others",1,2
"139859","Others",0,2
"139860","USA",0,2
"139861","USA",0,2
"139862","USA",0,2
"139863","USA",0,2
"139864","Others",2,2
"139865","Others",2,2
"139866","Others",2,2
"139867","Others",1,2
"139868","Others",1,2
"139869","Others",1,2
"139870","Others",1,2
"139871","Others",1,2
"139872","Others",1,2
"139873","Others",1,2
"139874","USA",1,2
"139875","USA",2,2
"139876","USA",2,2
"139877","USA",2,2
"139878","Others",2,2
"139879","Others",1,2
"139880","USA",1,2
"139881","Others",1,2
"139882","USA",1,2
"139883","USA",1,2
"139884","USA",0,2
"139885","USA",2,2
"139886","USA",2,2
"139887","USA",2,2
"139888","USA",2,2
"139889","Others",0,2
"139890","Others",0,2
"139891","Others",0,2
"139892","Others",0,2
"139893","Others",1,2
"139894","Canada",1,2
"139895","USA",1,2
"139896","Others",1,2
"139897","USA",1,2
"139898","Canada",1,2
"139899","Others",1,2
"139900","USA",1,2
"139901","Canada",1,2
"139902","Others",1,2
"139903","Others",1,2
"139904","Others",1,2
"139905","USA",0,2
"139906","USA",0,2
"139907","USA",0,2
"139908","USA",0,2
"139909","USA",0,2
"139910","USA",0,2
"139911","Others",1,2
"139912","Others",1,2
"139913","Others",1,2
"139914","Others",1,2
"139915","Others",1,2
"139916","Others",0,2
"139917","Others",1,2
"139918","Others",1,2
"139919","Others",0,2
"139920","USA",0,2
"139921","USA",0,2
"139922","USA",0,2
"139923","USA",0,2
"139924","USA",0,2
"139925","USA",0,2
"139926","USA",0,2
"139927","USA",0,2
"139928","USA",0,2
"139929","USA",0,2
"139930","USA",0,2
"139931","USA",0,2
"139932","USA",0,2
"139933","Others",1,2
"139934","Others",1,2
"139935","USA",0,2
"139936","USA",0,2
"139937","USA",2,2
"139938","USA",1,2
"139939","USA",1,2
"139940","USA",1,2
"139941","Others",1,2
"139942","Others",1,2
"139943","Others",2,2
"139944","Others",2,2
"139945","Others",1,2
"139946","Others",1,2
"139947","Others",1,2
"139948","Others",1,2
"139949","Others",1,2
"139950","Others",1,2
"139951","Others",1,2
"139952","Others",1,2
"139953","Others",1,2
"139954","Others",1,2
"139955","USA",1,2
"139956","Others",1,2
"139957","Others",1,2
"139958","USA",1,2
"139959","USA",1,2
"139960","Others",1,2
"139961","Others",1,2
"139962","Others",0,2
"139963","USA",0,2
"139964","USA",0,2
"139965","USA",0,2
"139966","USA",0,2
"139967","USA",0,2
"139968","USA",0,2
"139969","USA",0,2
"139970","Others",1,2
"139971","Others",1,2
"139972","Others",1,2
"139973","Others",0,2
"139974","Others",0,2
"139975","USA",0,2
"139976","USA",0,2
"139977","USA",0,2
"139978","USA",0,2
"139979","USA",0,2
"139980","USA",4,3
"139981","USA",0,2
"139982","USA",0,2
"139983","USA",0,2
"139984","USA",0,2
"139985","USA",1,2
"139986","Others",1,2
"139987","USA",2,2
"139988","Others",2,2
"139989","Others",2,2
"139990","Others",2,2
"139991","USA",2,2
"139992","Others",1,2
"139993","Others",1,2
"139994","Others",0,2
"139995","Others",0,2
"139996","Canada",2,3
"139997","Canada",2,3
"139998","Others",0,2
"139999","Others",0,2
"140000","Others",0,2
"140001","Others",0,2
"140002","USA",1,3
"140003","USA",0,2
"140004","USA",0,2
"140005","USA",0,2
"140006","Others",0,2
"140007","Others",0,2
"140008","USA",2,2
"140009","USA",2,2
"140010","USA",2,2
"140011","USA",2,2
"140012","USA",2,2
"140013","USA",2,2
"140014","Others",2,2
"140015","Others",2,2
"140016","Others",0,2
"140017","Others",2,2
"140018","Others",0,2
"140019","Others",0,2
"140020","Others",0,2
"140021","Others",1,2
"140022","Others",2,2
"140023","Others",2,2
"140024","USA",2,2
"140025","Others",0,2
"140026","USA",0,2
"140027","USA",0,2
"140028","USA",0,2
"140029","USA",0,2
"140030","USA",0,2
"140031","Canada",1,3
"140032","USA",4,2
"140033","USA",4,2
"140034","Canada",1,2
"140035","Others",1,2
"140036","Others",1,2
"140037","Others",1,2
"140038","USA",1,2
"140039","Others",1,2
"140040","USA",2,2
"140041","USA",1,2
"140042","USA",2,2
"140043","USA",2,2
"140044","Others",3,2
"140045","Others",3,2
"140046","Others",4,2
"140047","USA",1,2
"140048","USA",4,2
"140049","Others",4,2
"140050","Others",1,2
"140051","Others",1,2
"140052","Others",4,2
"140053","Others",4,2
"140054","Others",0,2
"140055","Others",0,2
"140056","Others",0,2
"140057","Others",0,2
"140058","Others",0,2
"140059","Others",0,2
"140060","Others",0,2
"140061","USA",0,2
"140062","Others",0,2
"140063","Others",0,2
"140064","Others",0,2
"140065","USA",0,2
"140066","Others",0,2
"140067","Others",0,2
"140068","Others",4,2
"140069","USA",4,2
"140070","Others",3,2
"140071","Others",3,2
"140072","Others",0,2
"140073","Others",0,2
"140074","Others",0,2
"140075","USA",0,2
"140076","USA",0,2
"140077","Others",0,2
"140078","Others",1,2
"140079","Others",0,2
"140080","Others",0,2
"140081","Others",1,2
"140082","Others",0,2
"140083","USA",7,2
"140084","USA",0,2
"140085","USA",0,2
"140086","Others",1,2
"140087","Others",2,2
"140088","USA",1,2
"140089","Others",2,2
"140090","Others",1,2
"140091","Others",1,2
"140092","Others",1,2
"140093","USA",0,2
"140094","USA",0,2
"140095","USA",0,2
"140096","USA",0,2
"140097","USA",0,2
"140098","Others",1,2
"140099","Others",1,2
"140100","Others",1,2
"140101","Others",2,2
"140102","Others",2,2
"140103","Others",0,2
"140104","Others",0,2
"140105","Others",1,2
"140106","Others",1,2
"140107","Others",0,2
"140108","Others",0,2
"140109","Others",1,2
"140110","Others",1,2
"140111","USA",0,2
"140112","USA",0,2
"140113","Others",2,2
"140114","Others",2,2
"140115","USA",0,2
"140116","USA",0,2
"140117","Others",1,2
"140118","Others",0,2
"140119","Others",0,2
"140120","Others",0,2
"140121","Others",0,2
"140122","USA",0,2
"140123","USA",0,2
"140124","USA",2,2
"140125","USA",2,2
"140126","Others",2,2
"140127","Others",1,2
"140128","Others",2,2
"140129","Others",1,2
"140130","Others",1,2
"140131","Others",1,2
"140132","Others",1,2
"140133","Others",1,2
"140134","USA",0,2
"140135","USA",0,2
"140136","USA",2,2
"140137","USA",2,2
"140138","USA",2,2
"140139","USA",1,2
"140140","USA",1,2
"140141","Others",1,2
"140143","USA",2,2
"140144","USA",2,2
"140145","USA",0,2
"140146","USA",0,2
"140147","USA",0,2
"140148","USA",0,2
"140149","USA",2,2
"140150","USA",2,2
"140151","USA",2,2
"140152","USA",2,2
"140153","Others",1,2
"140154","Others",1,2
"140156","Others",1,2
"140157","Others",2,2
"140158","USA",2,2
"140159","USA",2,2
"140160","USA",2,2
"140161","USA",2,2
"140162","Others",1,2
"140163","USA",0,2
"140164","Others",2,2
"140165","Others",1,2
"140166","Others",0,2
"140167","Others",0,2
"140168","Others",0,2
"140169","USA",2,2
"140170","USA",2,2
"140172","USA",1,2
"140181","Others",1,2
"140182","Others",1,2
"140183","USA",1,2
"140184","USA",1,2
"140185","USA",1,2
"140186","USA",1,2
"140187","Others",0,2
"140188","Others",0,2
"140189","Others",0,2
"140190","Others",0,2
"140191","Others",0,2
"140192","Others",0,2
"140193","USA",0,2
"140194","USA",0,2
"140195","USA",0,2
"140196","USA",0,2
"140197","USA",0,2
"140198","USA",0,2
"140199","USA",0,2
"140200","USA",0,2
"140201","USA",0,2
"140202","USA",7,3
"140203","USA",0,2
"140204","USA",0,2
"140205","USA",0,2
"140206","USA",0,2
"140207","USA",0,2
"140208","USA",0,2
"140209","USA",0,2
"140210","Others",1,2
"140211","Others",1,2
"140212","Others",0,2
"140213","Others",0,2
"140214","USA",0,2
"140215","USA",0,2
"140216","USA",0,2
"140217","USA",0,2
"140218","USA",0,2
"140219","USA",2,2
"140220","Others",1,2
"140221","Others",2,2
"140222","Others",1,2
"140224","Others",2,2
"140225","Others",1,2
"140226","Others",0,2
"140227","Others",0,2
"140228","Others",0,2
"140229","Others",0,2
"140230","Others",0,2
"140231","Others",0,2
"140232","Others",0,2
"140233","Others",0,2
"140234","USA",2,2
"140235","USA",2,2
"140236","Others",1,2
"140237","USA",1,2
"140238","Others",0,2
"140239","USA",0,2
"140240","USA",0,2
"140241","USA",0,2
"140242","USA",0,2
"140243","USA",4,2
"140244","Others",1,2
"140245","Others",1,2
"140246","Others",1,2
"140247","USA",1,2
"140248","USA",1,2
"140249","USA",1,2
"140250","USA",2,2
"140251","Canada",1,2
"140252","USA",1,2
"140253","Others",1,2
"140254","Canada",1,2
"140255","USA",1,2
"140258","USA",3,2
"140259","USA",1,2
"140260","USA",1,2
"140261","Others",4,2
"140262","Others",1,2
"140263","Others",1,2
"140264","Others",1,2
"140265","Others",4,2
"140266","Others",0,2
"140267","Others",0,2
"140268","Others",0,2
"140269","Others",1,2
"140270","Others",1,2
"140271","USA",3,2
"140272","USA",3,2
"140273","USA",1,2
"140274","Others",2,2
"140275","Others",1,2
"140276","Others",1,2
"140277","USA",3,2
"140278","USA",1,2
"140279","USA",1,2
"140280","Others",0,2
"140281","Others",0,2
"140282","Others",1,2
"140283","Others",1,2
"140284","Others",1,2
"140285","Others",1,2
"140286","Others",1,2
"140287","Others",2,2
"140288","USA",0,2
"140289","USA",0,2
"140290","USA",0,2
"140291","USA",0,2
"140292","Others",0,2
"140293","Others",0,2
"140294","Others",0,2
"140295","Others",0,2
"140296","Others",0,2
"140301","Others",1,2
"140302","USA",1,2
"140303","USA",1,2
"140304","USA",1,2
"140305","USA",1,2
"140306","USA",1,2
"140307","USA",1,2
"140308","Others",0,2
"140309","Others",0,2
"140310","Others",0,2
"140311","USA",0,2
"140312","USA",0,2
"140313","USA",0,2
"140314","USA",0,2
"140315","USA",0,2
"140316","USA",5,2
"140317","USA",5,2
"140318","USA",5,2
"140319","USA",5,2
"140320","USA",0,2
"140321","USA",0,2
"140322","USA",0,2
"140323","USA",0,2
"140324","USA",0,2
"140325","USA",5,2
"140326","Others",2,2
"140327","Others",2,2
"140328","Others",2,2
"140329","Others",1,2
"140330","Others",1,2
"140331","Others",1,2
"140332","Others",1,2
"140333","Others",1,2
"140334","Others",1,2
"140335","USA",1,2
"140336","Others",1,2
"140337","Others",1,2
"140338","USA",2,2
"140339","USA",2,2
"140340","USA",2,2
"140341","USA",2,2
"140342","USA",2,2
"140343","USA",2,2
"140344","USA",2,2
"140345","USA",2,2
"140346","USA",2,2
"140347","USA",3,2
"140348","Others",4,2
"140349","Others",4,2
"140350","Others",1,2
"140351","Others",1,2
"140352","USA",2,2
"140353","USA",1,2
"140354","USA",2,2
"140355","Others",1,2
"140356","USA",4,2
"140357","USA",2,2
"140358","Canada",3,2
"140359","Canada",3,2
"140360","USA",1,2
"140361","Others",1,2
"140362","Others",1,2
"140363","Others",2,2
"140364","USA",5,3
"140365","USA",1,2
"140366","Others",1,2
"140367","Others",1,2
"140368","USA",1,2
"140369","Others",1,2
"140370","USA",1,2
"140371","USA",1,2
"140372","Others",1,2
"140373","Others",1,2
"140374","Others",1,2
"140375","Canada",1,2
"140376","Canada",1,2
"140377","Others",3,2
"140378","Others",1,2
"140379","USA",3,2
"140380","USA",3,2
"140381","USA",1,2
"140382","USA",1,2
"140383","USA",1,2
"140384","Others",1,2
"140385","Others",1,2
"140386","USA",1,2
"140387","USA",1,2
"140388","Others",30,2
"140389","USA",30,2
"140390","Others",29,2
"140391","USA",1,2
"140392","USA",1,2
"140393","USA",29,2
"140394","USA",29,2
"140395","Others",1,2
"140396","Others",1,2
"140397","USA",1,2
"140398","USA",1,2
"140399","Others",1,2
"140400","Others",1,2
"140401","Others",1,2
"140402","Others",0,2
"140403","Others",0,2
"140421","Others",1,2
"140422","Others",1,2
"140423","Others",1,2
"140424","USA",0,2
"140425","USA",1,2
"140426","Others",0,2
"140427","Others",0,2
"140428","USA",1,2
"140430","Others",0,2
"140431","USA",1,2
"140432","USA",3,2
"140433","USA",0,2
"140434","USA",3,2
"140435","USA",3,2
"140436","USA",3,2
"140437","USA",0,2
"140438","USA",0,2
"140439","USA",0,2
"140440","USA",0,2
"140441","USA",1,2
"140442","USA",1,2
"140443","USA",0,2
"140444","USA",31,2
"140445","USA",0,2
"140446","USA",0,2
"140447","USA",0,2
"140448","USA",0,2
"140449","USA",0,2
"140450","USA",0,2
"140451","USA",0,2
"140452","USA",0,2
"140453","USA",0,2
"140454","USA",0,2
"140455","USA",0,2
"140456","USA",0,2
"140457","USA",0,2
"140458","USA",0,2
"140459","USA",0,2
"140460","USA",0,2
"140461","USA",0,2
"140462","USA",0,2
"140463","USA",0,2
"140464","USA",0,2
"140465","USA",0,2
"140466","USA",0,2
"140467","USA",0,2
"140468","USA",0,2
"140469","USA",0,2
"140470","Others",2,2
"140471","Others",2,2
"140473","Others",1,2
"140474","Others",1,2
"140475","Others",1,2
"140476","Others",1,2
"140477","Canada",1,2
"140478","USA",1,2
"140479","Others",1,2
"140480","Others",1,2
"140481","Others",1,2
"140482","USA",1,2
"140483","USA",1,2
"140484","Others",1,2
"140485","Others",1,2
"140486","Others",1,2
"140487","Others",1,2
"140488","USA",1,2
"140489","Others",1,2
"140490","USA",0,2
"140491","Others",0,2
"140492","Others",0,2
"140493","Others",0,2
"140494","Others",15,2
"140501","USA",0,2
"140502","USA",0,2
"140503","Others",1,2
"140504","Others",1,2
"140505","Others",1,2
"140506","Others",2,2
"140507","Others",1,2
"140508","Others",1,2
"140521","USA",0,2
"140541","Canada",1,2
"140542","USA",1,2
"140543","USA",2,2
"140544","Others",2,2
"140545","Others",2,2
"140546","Others",1,2
"140547","Others",0,2
"140548","Others",1,2
"140549","Others",1,2
"140550","Others",1,2
"140551","Others",0,2
"140552","Others",0,2
"140553","Others",0,2
"140555","USA",5,3
"140556","Others",0,2
"140557","Others",0,2
"140558","Others",0,2
"140559","Others",0,2
"140560","Others",0,2
"140561","Others",0,2
"140581","Others",0,2
"140582","Others",0,2
"140583","Others",0,2
"140584","Others",0,2
"140585","Others",0,2
"140586","Others",0,2
"140587","Others",0,2
"140588","Others",2,2
"140589","Others",1,2
"140590","Others",1,2
"140591","Others",1,2
"140592","Others",1,2
"140593","Others",0,2
"140594","Others",0,2
"140595","USA",0,2
"140596","Others",1,2
"140597","Canada",1,2
"140599","USA",1,2
"140600","Others",0,2
"140601","USA",0,2
"140602","USA",2,2
"140603","USA",2,2
"140604","USA",0,2
"140605","USA",0,2
"140606","USA",0,2
"140607","USA",0,2
"140608","USA",1,2
"140609","USA",1,2
"140610","USA",0,2
"140611","Others",0,2
"140612","Others",0,2
"140613","USA",1,2
"140614","USA",0,2
"140615","Others",0,2
"140616","Others",0,2
"140617","USA",5,2
"140618","USA",1,2
"140619","Canada",1,2
"140620","Others",1,2
"140621","USA",0,2
"140622","USA",1,2
"140623","Others",1,2
"140624","USA",1,2
"140625","Others",1,2
"140626","USA",3,2
"140627","USA",1,2
"140628","Others",1,2
"140629","Others",1,2
"140630","USA",0,2
"140631","USA",0,2
"140632","USA",0,2
"140633","USA",0,2
"140634","USA",0,2
"140635","USA",0,2
"140636","USA",0,2
"140637","USA",0,2
"140638","USA",0,2
"140639","USA",0,2
"140640","USA",0,2
"140641","USA",0,2
"140642","USA",0,2
"140643","USA",0,2
"140644","USA",0,2
"140645","USA",0,2
"140646","USA",0,2
"140647","USA",0,2
"140648","USA",0,2
"140649","USA",0,2
"140650","USA",0,2
"140651","USA",1,2
"140652","USA",1,2
"140653","USA",1,2
"140654","Others",1,2
"140655","USA",0,2
"140656","Others",1,2
"140657","USA",3,2
"140658","USA",3,2
"140659","USA",1,2
"140660","USA",4,2
"140661","USA",1,2
"140662","USA",4,2
"140663","USA",4,2
"140664","USA",4,2
"140665","USA",1,2
"140666","Others",3,2
"140667","Others",4,2
"140668","Others",4,2
"140669","Others",2,2
"140670","USA",2,2
"140671","USA",2,2
"140672","Others",2,2
"140673","USA",2,2
"140674","USA",2,2
"140675","Others",1,2
"140676","USA",2,2
"140677","USA",2,2
"140678","USA",2,2
"140679","USA",2,2
"140680","USA",2,2
"140681","Others",0,2
"140682","Others",0,2
"140683","Others",0,2
"140684","Others",0,2
"140685","Others",0,2
"140686","Others",1,2
"140687","Others",1,2
"140688","Others",1,2
"140689","Others",1,2
"140690","USA",4,2
"140691","USA",3,2
"140692","Others",3,2
"140693","Others",3,2
"140694","Others",3,2
"140695","Others",1,2
"140696","Others",2,2
"140697","Others",1,2
"140698","Others",1,2
"140699","USA",1,2
"140700","Others",2,2
"140701","USA",2,2
"140702","Others",1,2
"140703","Others",1,2
"140704","Others",1,2
"140705","Others",2,2
"140706","Others",1,2
"140707","Others",1,2
"140708","Others",1,2
"140709","Others",0,2
"140710","Others",0,2
"140711","Others",0,2
"140712","Others",1,2
"140713","USA",0,2
"140714","Others",0,2
"140715","Others",0,2
"140716","Others",0,2
"140717","USA",0,2
"140718","USA",0,2
"140721","Others",1,2
"140722","Others",2,2
"140723","USA",0,2
"140724","USA",0,2
"140725","USA",0,2
"140726","USA",0,2
"140727","Others",1,2
"140728","USA",1,2
"140729","Others",2,2
"140730","Others",1,2
"140731","Others",1,2
"140732","USA",2,2
"140733","USA",2,2
"140734","USA",2,2
"140735","Others",0,2
"140736","Others",0,2
"140737","Others",0,2
"140738","Others",0,2
"140739","Others",0,2
"140740","Others",0,2
"140741","Others",0,2
"140742","Others",0,2
"140743","Others",0,2
"140744","USA",0,2
"140745","Others",0,2
"140746","USA",0,2
"140747","Others",0,2
"140748","Others",0,2
"140749","Others",0,2
"140750","Canada",0,2
"140751","Others",0,2
"140752","USA",0,2
"140753","Others",0,2
"140754","USA",0,2
"140755","Others",0,2
"140756","Others",0,2
"140757","USA",0,2
"140758","USA",0,2
"140759","USA",0,2
