"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
142515,"Test","2021-10-16","Others","Start",22529
142516,"Test","2021-10-06","Others","Start",22530
142517,"Test","2021-10-07","Others","Start",22531
142518,"Test","2021-10-14","Others","Start",22532
142519,"Test","2021-10-15","Others","Start",22533
142520,"Test","2021-10-14","USA","Start",22534
142521,"Test","2021-10-14","USA","Start",22535
142522,"Test","2021-10-08","USA","Start",22536
142523,"Test","2021-10-15","USA","Start",22537
142524,"Test","2021-10-15","USA","Start",22538
142525,"Test","2021-10-07","USA","Start",22539
142526,"Test","2021-10-07","Others","Start",22540
142528,"Test","2021-10-07","Others","Start",22541
142529,"Test","2021-10-08","Others","Start",22542
142530,"Test","2021-10-08","USA","Start",22543
142531,"Test","2021-10-12","Others","Start",22544
142532,"Test","2021-10-13","USA","Start",22545
142533,"Test","2021-10-16","USA","Start",22546
142534,"Test","2021-10-16","Others","Start",22547
142535,"Test","2021-10-18","Others","Start",22548
142536,"Test","2021-10-12","USA","Start",22549
142537,"Test","2021-09-22","USA","Start",22550
142538,"Test","2021-10-15","Others","Start",22551
142539,"Test","2021-10-15","Others","Start",22552
142540,"Test","2021-10-18","Others","Start",22553
142541,"Test","2021-10-18","Others","Start",22554
142542,"Test","2021-10-18","Others","Start",22555
142543,"Test","2021-10-18","Others","Start",22556
142544,"Test","2021-10-18","Others","Start",22557
142545,"Test","2021-10-18","Others","Start",22558
142546,"Test","2021-10-17","Others","Start",22559
142547,"Test","2021-10-17","Others","Start",22560
142548,"Test","2021-10-17","Others","Start",22561
142549,"Test","2021-10-18","USA","Start",22562
142550,"Test","2021-10-19","Others","Start",22563
142551,"Test","2021-10-18","USA","Start",22564
142552,"Test","2021-10-18","USA","Start",22565
142553,"Test","2021-10-19","Others","Start",22566
142554,"Test","2021-10-19","Others","Start",22567
142555,"Test","2021-10-19","Others","Start",22568
142556,"Test","2021-10-19","USA","Start",22569
142557,"Test","2021-10-19","USA","Start",22570
142558,"Test","2021-10-19","Others","Start",22571
142559,"Test","2021-10-19","USA","Start",22572
142560,"Test","2021-10-19","Canada","Start",22573
142561,"Test","2021-10-13","USA","Start",22574
142562,"Test","2021-10-13","USA","Start",22575
142563,"Test","2021-10-19","Others","Start",22576
142564,"Test","2021-10-13","USA","Start",22577
142565,"Test","2021-10-14","USA","Start",22578
142566,"Test","2021-10-19","Others","Start",22579
142567,"Test","2021-10-16","USA","Start",22580
142568,"Test","2021-10-16","USA","Start",22581
142569,"Test","2021-10-16","USA","Start",22582
142570,"Test","2021-10-16","USA","Start",22583
142571,"Test","2021-10-16","USA","Start",22584
142572,"Test","2021-10-08","Others","Start",22585
142573,"Test","2021-10-11","USA","Start",22586
142574,"Test","2021-10-13","Others","Start",22587
142575,"Test","2021-10-14","Others","Start",22588
142576,"Test","2021-10-16","Others","Start",22589
142578,"Test","2021-10-18","Others","Start",22590
142579,"Test","2021-10-16","USA","Start",22591
142580,"Test","2021-10-16","USA","Start",22592
142581,"Test","2021-10-18","USA","Start",22593
142582,"Test","2021-10-18","USA","Start",22594
142583,"Test","2021-10-18","USA","Start",22595
142584,"Test","2021-10-18","USA","Start",22596
142585,"Test","2021-10-18","USA","Start",22597
142586,"Test","2021-10-16","Others","Start",22598
142587,"Test","2021-10-15","Others","Start",22599
142588,"Test","2021-10-19","Others","Start",22600
142589,"Test","2021-10-19","Others","Start",22601
142590,"Test","2021-10-18","Others","Start",22602
142591,"Test","2021-10-18","Others","Start",22603
142592,"Test","2021-10-19","USA","Start",22604
142593,"Test","2021-10-19","Others","Start",22605
142594,"Test","2021-10-19","Others","Start",22606
142595,"Test","2021-10-19","USA","Start",22607
142596,"Test","2021-10-19","USA","Start",22608
142597,"Test","2021-10-18","Others","Start",22609
142598,"Test","2021-10-18","Others","Start",22610
142599,"Test","2021-10-18","Others","Start",22611
142600,"Test","2021-10-19","Others","Start",22612
142601,"Test","2021-10-19","Others","Start",22613
142602,"Test","2021-10-14","Others","Start",22614
142603,"Test","2021-10-20","Others","Start",22615
142604,"Test","2021-10-20","Others","Start",22616
142605,"Test","2021-10-14","USA","Start",22617
142606,"Test","2021-10-14","USA","Start",22618
142607,"Test","2021-10-15","USA","Start",22619
142608,"Test","2021-10-16","USA","Start",22620
142609,"Test","2021-10-19","USA","Start",22621
142610,"Test","2021-10-16","USA","Start",22622
142611,"Test","2021-10-19","USA","Start",22623
142612,"Test","2021-10-16","USA","Start",22624
142613,"Test","2021-10-16","USA","Start",22625
142614,"Test","2021-10-16","USA","Start",22626
142615,"Test","2021-10-17","USA","Start",22627
142616,"Test","2021-10-17","USA","Start",22628
142617,"Test","2021-10-20","USA","Start",22629
142618,"Test","2021-10-20","USA","Start",22630
142619,"Test","2021-10-20","USA","Start",22631
142620,"Test","2021-10-20","USA","Start",22632
142621,"Test","2021-10-20","USA","Start",22633
142622,"Test","2021-10-20","USA","Start",22634
142623,"Test","2021-10-20","USA","Start",22635
142624,"Test","2021-10-19","Others","Start",22636
142625,"Test","2021-10-20","USA","Start",22637
142626,"Test","2021-10-20","USA","Start",22638
142627,"Test","2021-10-20","Others","Start",22639
142628,"Test","2021-10-19","Others","Start",22640
142629,"Test","2021-10-19","Others","Start",22641
142630,"Test","2021-10-19","Others","Start",22642
142631,"Test","2021-10-19","Others","Start",22643
142633,"Test","2021-10-19","Others","Start",22644
142634,"Test","2021-10-19","Others","Start",22645
142635,"Test","2021-10-20","Others","Start",22646
142636,"Test","2021-10-20","Others","Start",22647
142637,"Test","2021-10-20","USA","Start",22648
142638,"Test","2021-10-20","USA","Start",22649
142639,"Test","2021-10-14","USA","Start",22650
142640,"Test","2021-10-14","USA","Start",22651
142641,"Test","2021-10-14","USA","Start",22652
142642,"Test","2021-10-14","USA","Start",22653
142643,"Test","2021-10-14","USA","Start",22654
142644,"Test","2021-10-14","USA","Start",22655
142645,"Test","2021-10-20","USA","Start",22656
142646,"Test","2021-10-20","USA","Start",22657
142647,"Test","2021-10-20","USA","Start",22658
142648,"Test","2021-10-20","USA","Start",22659
142649,"Test","2021-10-15","Others","Start",22660
142650,"Test","2021-10-15","Others","Start",22661
142651,"Test","2021-10-15","Others","Start",22662
142652,"Test","2021-10-15","Others","Start",22663
142653,"Test","2021-10-20","USA","Start",22664
142654,"Test","2021-10-20","USA","Start",22665
142655,"Test","2021-10-20","USA","Start",22666
142656,"Test","2021-10-20","USA","Start",22667
142657,"Test","2021-10-20","USA","Start",22668
142658,"Test","2021-10-20","Others","Start",22669
142659,"Test","2021-10-14","USA","Start",22670
142660,"Test","2021-10-14","USA","Start",22671
142661,"Test","2021-10-14","USA","Start",22672
142662,"Test","2021-10-18","USA","Start",22673
142663,"Test","2021-10-18","USA","Start",22674
142664,"Test","2021-10-18","USA","Start",22675
142665,"Test","2021-10-18","USA","Start",22676
142666,"Test","2021-10-18","USA","Start",22677
142667,"Test","2021-10-18","USA","Start",22678
142668,"Test","2021-10-18","USA","Start",22679
142669,"Test","2021-10-19","USA","Start",22680
142670,"Test","2021-10-19","USA","Start",22681
142671,"Test","2021-10-19","USA","Start",22682
142672,"Test","2021-10-19","USA","Start",22683
142673,"Test","2021-10-19","USA","Start",22684
142674,"Test","2021-10-19","USA","Start",22685
142675,"Test","2021-10-19","USA","Start",22686
142676,"Test","2021-10-21","Others","Start",22687
142677,"Test","2021-10-21","Others","Start",22688
142678,"Test","2021-10-21","USA","Start",22689
142679,"Test","2021-10-21","Others","Start",22690
142680,"Test","2021-10-21","Others","Start",22691
142681,"Test","2021-10-21","Others","Start",22692
142682,"Test","2021-10-21","Others","Start",22693
142683,"Test","2021-10-21","Others","Start",22694
142684,"Test","2021-10-21","Others","Start",22695
142685,"Test","2021-10-21","Others","Start",22696
142686,"Test","2021-10-21","USA","Start",22697
142687,"Test","2021-10-21","USA","Start",22698
142688,"Test","2021-10-21","Others","Start",22699
142689,"Test","2021-10-21","Others","Start",22700
142690,"Test","2021-10-21","Others","Start",22701
142691,"Test","2021-10-21","USA","Start",22702
142692,"Test","2021-10-21","USA","Start",22703
142693,"Test","2021-10-21","USA","Start",22704
142694,"Test","2021-10-21","USA","Start",22705
142695,"Test","2021-10-21","USA","Start",22706
142696,"Test","2021-10-21","Others","Start",22707
142697,"Test","2021-10-21","Others","Start",22708
142698,"Test","2021-10-21","Others","Start",22709
142699,"Test","2021-10-21","Others","Start",22710
142700,"Test","2021-10-21","Others","Start",22711
142701,"Test","2021-10-21","Others","Start",22712
142702,"Test","2021-10-20","Others","Start",22713
142703,"Test","2021-09-16","Others","Start",22714
142704,"Test","2021-10-20","USA","Start",22715
142705,"Test","2021-10-21","USA","Start",22716
142706,"Test","2021-10-21","USA","Start",22717
142707,"Test","2021-10-21","USA","Start",22718
142708,"Test","2021-10-21","USA","Start",22719
142709,"Test","2021-10-20","USA","Start",22720
142710,"Test","2021-10-20","USA","Start",22721
142711,"Test","2021-10-20","USA","Start",22722
142712,"Test","2021-10-20","USA","Start",22723
142713,"Test","2021-10-20","USA","Start",22724
142714,"Test","2021-10-20","USA","Start",22725
142715,"Test","2021-10-20","USA","Start",22726
142716,"Test","2021-10-15","Others","Start",22727
142717,"Test","2021-10-21","USA","Start",22728
142718,"Test","2021-10-21","USA","Start",22729
142719,"Test","2021-10-22","USA","Start",22730
142720,"Test","2021-10-22","USA","Start",22731
142721,"Test","2021-10-23","USA","Start",22732
142722,"Test","2021-10-23","USA","Start",22733
142723,"Test","2021-10-23","USA","Start",22734
142724,"Test","2021-10-20","Others","Start",22735
142725,"Test","2021-10-20","Others","Start",22736
142726,"Test","2021-10-19","Others","Start",22737
142727,"Test","2021-10-19","Others","Start",22738
142728,"Test","2021-10-19","Others","Start",22739
142729,"Test","2021-10-18","Others","Start",22740
142730,"Test","2021-10-14","Others","Start",22741
142731,"Test","2021-10-22","Others","Start",22742
142732,"Test","2021-10-22","Others","Start",22743
142733,"Test","2021-10-22","Others","Start",22744
142734,"Test","2021-10-22","USA","Start",22745
142735,"Test","2021-10-22","Others","Start",22746
142736,"Test","2021-10-22","Others","Start",22747
142737,"Test","2021-10-22","Others","Start",22748
142738,"Test","2021-10-22","Others","Start",22749
142739,"Test","2021-10-21","Others","Start",22750
142740,"Test","2021-10-21","Others","Start",22751
142741,"Test","2021-10-22","Others","Start",22752
142742,"Test","2021-10-22","USA","Start",22753
142743,"Test","2021-10-22","USA","Start",22754
142744,"Test","2021-10-22","Others","Start",22755
142745,"Test","2021-10-22","Others","Start",22756
142746,"Test","2021-10-22","USA","Start",22757
142761,"Test","2021-10-24","USA","Start",22758
142762,"Test","2021-10-23","Others","Start",22759
142763,"Test","2021-10-23","Others","Start",22760
142764,"Test","2021-10-23","Others","Start",22761
142765,"Test","2021-10-23","USA","Start",22762
142766,"Test","2021-10-23","Canada","Start",22763
142767,"Test","2021-10-20","Others","Start",22764
142768,"Test","2021-10-23","USA","Start",22765
142769,"Test","2021-10-23","USA","Start",22766
142770,"Test","2021-10-23","USA","Start",22767
142771,"Test","2021-10-23","Others","Start",22768
142772,"Test","2021-10-23","Others","Start",22769
142773,"Test","2021-10-22","USA","Start",22770
142774,"Test","2021-10-23","USA","Start",22771
142775,"Test","2021-10-23","USA","Start",22772
142776,"Test","2021-10-24","USA","Start",22773
142777,"Test","2021-10-24","USA","Start",22774
142778,"Test","2021-10-22","Others","Start",22775
142779,"Test","2021-10-22","Others","Start",22776
142780,"Test","2021-10-25","Others","Start",22777
142781,"Test","2021-10-25","Others","Start",22778
142782,"Test","2021-10-25","Others","Start",22779
142783,"Test","2021-10-25","Others","Start",22780
142784,"Test","2021-10-13","Others","Start",22781
142785,"Test","2021-10-15","Others","Start",22782
142786,"Test","2021-10-15","Others","Start",22783
142787,"Test","2021-10-15","Others","Start",22784
142788,"Test","2021-10-19","Others","Start",22785
142789,"Test","2021-10-19","Others","Start",22786
142790,"Test","2021-10-19","Others","Start",22787
142791,"Test","2021-10-19","Others","Start",22788
142792,"Test","2021-10-19","Others","Start",22789
142793,"Test","2021-10-19","Others","Start",22790
142794,"Test","2021-10-20","Others","Start",22791
142795,"Test","2021-10-20","Others","Start",22792
142796,"Test","2021-10-20","Others","Start",22793
142797,"Test","2021-10-21","Others","Start",22794
142798,"Test","2021-10-21","Others","Start",22795
142799,"Test","2021-10-23","USA","Start",22796
142800,"Test","2021-10-23","USA","Start",22797
142801,"Test","2021-10-23","USA","Start",22798
142802,"Test","2021-10-23","USA","Start",22799
142803,"Test","2021-10-20","USA","Start",22800
142804,"Test","2021-10-20","USA","Start",22801
142805,"Test","2021-10-20","USA","Start",22802
142806,"Test","2021-10-20","USA","Start",22803
142807,"Test","2021-10-21","USA","Start",22804
142808,"Test","2021-10-21","USA","Start",22805
142809,"Test","2021-10-21","USA","Start",22806
142810,"Test","2021-10-21","USA","Start",22807
142811,"Test","2021-10-21","USA","Start",22808
142812,"Test","2021-10-21","USA","Start",22809
142813,"Test","2021-10-21","USA","Start",22810
142814,"Test","2021-10-21","USA","Start",22811
142815,"Test","2021-10-21","Others","Start",22812
142816,"Test","2021-10-22","Others","Start",22813
142817,"Test","2021-10-22","USA","Start",22814
142818,"Test","2021-10-22","USA","Start",22815
142819,"Test","2021-10-20","USA","Start",22816
142820,"Test","2021-10-22","Others","Start",22817
142821,"Test","2021-10-22","Others","Start",22818
142822,"Test","2021-10-22","Others","Start",22819
142823,"Test","2021-10-21","USA","Start",22820
142824,"Test","2021-10-21","USA","Start",22821
142825,"Test","2021-10-25","Others","Start",22822
142826,"Test","2021-10-25","Others","Start",22823
142827,"Test","2021-10-25","Others","Start",22824
142828,"Test","2021-10-25","Others","Start",22825
142829,"Test","2021-10-08","USA","Start",22826
142830,"Test","2021-10-08","Others","Start",22827
142831,"Test","2021-10-11","USA","Start",22828
142832,"Test","2021-10-11","USA","Start",22829
142833,"Test","2021-10-11","Others","Start",22830
142834,"Test","2021-10-12","Others","Start",22831
142835,"Test","2021-10-13","USA","Start",22832
142836,"Test","2021-10-18","USA","Start",22833
142837,"Test","2021-10-18","Others","Start",22834
142838,"Test","2021-10-19","Others","Start",22835
142839,"Test","2021-10-19","Others","Start",22836
142840,"Test","2021-10-20","Others","Start",22837
142841,"Test","2021-10-20","Others","Start",22838
142842,"Test","2021-10-22","USA","Start",22839
142843,"Test","2021-10-25","USA","Start",22840
142844,"Test","2021-10-19","Others","Start",22841
142845,"Test","2021-10-21","Others","Start",22842
142846,"Test","2021-10-22","Others","Start",22843
142847,"Test","2021-10-22","Others","Start",22844
142848,"Test","2021-09-03","USA","Start",22845
142849,"Test","2021-09-14","USA","Start",22846
